timestamp,speed,network_activity,buffer_health,resolution
2023-11-30 13:53:22,1247 Kbps,0 KB,80.16 s,1280x720@24
2023-11-30 13:53:23,1247 Kbps,0 KB,84.16 s,1280x720@24
2023-11-30 13:53:25,1247 Kbps,0 KB,83.14 s,1280x720@24
2023-11-30 13:53:26,1247 Kbps,0 KB,81.63 s,1280x720@24
2023-11-30 13:53:27,1247 Kbps,0 KB,80.61 s,1280x720@24
2023-11-30 13:53:28,1247 Kbps,0 KB,79.60 s,1280x720@24
2023-11-30 13:53:29,1247 Kbps,0 KB,82.50 s,1280x720@24
2023-11-30 13:53:30,1247 Kbps,0 KB,81.49 s,1280x720@24
2023-11-30 13:53:31,1247 Kbps,0 KB,86.97 s,1280x720@24
2023-11-30 13:53:32,1247 Kbps,0 KB,85.96 s,1280x720@24
2023-11-30 13:53:33,1247 Kbps,0 KB,84.95 s,1280x720@24
2023-11-30 13:53:35,1247 Kbps,0 KB,83.92 s,1280x720@24
2023-11-30 13:53:36,1247 Kbps,0 KB,82.90 s,1280x720@24
2023-11-30 13:53:37,1247 Kbps,0 KB,81.38 s,1280x720@24
2023-11-30 13:53:38,1247 Kbps,0 KB,80.36 s,1280x720@24
2023-11-30 13:53:39,1247 Kbps,31 KB,79.35 s,1280x720@24
2023-11-30 13:53:40,1230 Kbps,47 KB,78.34 s,1280x720@24
2023-11-30 13:53:41,1254 Kbps,38 KB,77.33 s,1280x720@24
2023-11-30 13:53:42,1225 Kbps,12 KB,75.81 s,1280x720@24
2023-11-30 13:53:43,1140 Kbps,11 KB,74.80 s,1280x720@24
2023-11-30 13:53:45,1105 Kbps,7 KB,73.80 s,1280x720@24
2023-11-30 13:53:46,1105 Kbps,6 KB,72.78 s,1280x720@24
2023-11-30 13:53:47,1105 Kbps,4 KB,75.58 s,1280x720@24
2023-11-30 13:53:48,1105 Kbps,6 KB,74.35 s,1280x720@24
2023-11-30 13:53:49,1105 Kbps,5 KB,73.55 s,1280x720@24
2023-11-30 13:53:50,1105 Kbps,7 KB,72.91 s,1280x720@24
2023-11-30 13:53:51,1105 Kbps,7 KB,72.07 s,1280x720@24
2023-11-30 13:53:52,1105 Kbps,8 KB,71.43 s,1280x720@24
2023-11-30 13:53:53,1105 Kbps,7 KB,70.80 s,1280x720@24
2023-11-30 13:53:55,428 Kbps,8 KB,69.28 s,1280x720@24
2023-11-30 13:53:56,415 Kbps,8 KB,68.26 s,1280x720@24
2023-11-30 13:53:57,415 Kbps,0 KB,67.25 s,1280x720@24
2023-11-30 13:53:58,415 Kbps,18 KB,66.28 s,1280x720@24
2023-11-30 13:53:59,415 Kbps,7 KB,66.06 s,1280x720@24
2023-11-30 13:54:00,415 Kbps,23 KB,64.55 s,1280x720@24
2023-11-30 13:54:01,415 Kbps,8 KB,63.54 s,1280x720@24
2023-11-30 13:54:02,415 Kbps,24 KB,62.53 s,1280x720@24
2023-11-30 13:54:03,415 Kbps,13 KB,61.51 s,1280x720@24
2023-11-30 13:54:04,415 Kbps,13 KB,60.51 s,1280x720@24
2023-11-30 13:54:06,415 Kbps,13 KB,58.97 s,1280x720@24
2023-11-30 13:54:07,487 Kbps,11 KB,57.96 s,1280x720@24
2023-11-30 13:54:08,491 Kbps,11 KB,56.96 s,1280x720@24
2023-11-30 13:54:09,510 Kbps,0 KB,55.94 s,1280x720@24
2023-11-30 13:54:10,510 Kbps,0 KB,54.92 s,1280x720@24
2023-11-30 13:54:11,514 Kbps,47 KB,53.41 s,1280x720@24
2023-11-30 13:54:12,522 Kbps,42 KB,52.40 s,1280x720@24
2023-11-30 13:54:13,514 Kbps,7 KB,51.38 s,1280x720@24
2023-11-30 13:54:14,513 Kbps,32 KB,50.37 s,1280x720@24
2023-11-30 13:54:16,516 Kbps,16 KB,49.36 s,1280x720@24
2023-11-30 13:54:17,514 Kbps,0 KB,54.80 s,1280x720@24
2023-11-30 13:54:18,520 Kbps,1 KB,54.96 s,1280x720@24
2023-11-30 13:54:19,520 Kbps,0 KB,53.94 s,1280x720@24
2023-11-30 13:54:20,521 Kbps,14 KB,52.92 s,1280x720@24
2023-11-30 13:54:21,521 Kbps,0 KB,51.91 s,1280x720@24
2023-11-30 13:54:22,523 Kbps,0 KB,50.39 s,1280x720@24
2023-11-30 13:54:23,525 Kbps,60 KB,49.38 s,1280x720@24
2023-11-30 13:54:24,530 Kbps,26 KB,48.36 s,1280x720@24
2023-11-30 13:54:26,530 Kbps,10 KB,47.36 s,1280x720@24
2023-11-30 13:54:27,534 Kbps,14 KB,46.35 s,1280x720@24
2023-11-30 13:54:28,529 Kbps,13 KB,44.83 s,1280x720@24
2023-11-30 13:54:29,530 Kbps,0 KB,43.81 s,1280x720@24
2023-11-30 13:54:30,530 Kbps,0 KB,42.79 s,1280x720@24
2023-11-30 13:54:31,531 Kbps,53 KB,41.78 s,1280x720@24
2023-11-30 13:54:32,523 Kbps,17 KB,49.44 s,1280x720@24
2023-11-30 13:54:33,526 Kbps,11 KB,47.92 s,1280x720@24
2023-11-30 13:54:34,526 Kbps,42 KB,46.90 s,1280x720@24
2023-11-30 13:54:36,531 Kbps,19 KB,45.89 s,1280x720@24
2023-11-30 13:54:37,533 Kbps,17 KB,44.88 s,1280x720@24
2023-11-30 13:54:38,525 Kbps,8 KB,43.88 s,1280x720@24
2023-11-30 13:54:39,528 Kbps,13 KB,42.35 s,1280x720@24
2023-11-30 13:54:40,537 Kbps,19 KB,41.33 s,1280x720@24
2023-11-30 13:54:41,537 Kbps,0 KB,40.32 s,1280x720@24
2023-11-30 13:54:42,540 Kbps,16 KB,39.30 s,1280x720@24
2023-11-30 13:54:43,540 Kbps,0 KB,38.28 s,1280x720@24
2023-11-30 13:54:44,545 Kbps,11 KB,36.75 s,1280x720@24
2023-11-30 13:54:46,547 Kbps,0 KB,35.74 s,1280x720@24
2023-11-30 13:54:47,548 Kbps,29 KB,34.73 s,1280x720@24
2023-11-30 13:54:48,551 Kbps,8 KB,33.71 s,1280x720@24
2023-11-30 13:54:49,545 Kbps,14 KB,32.70 s,1280x720@24
2023-11-30 13:54:50,534 Kbps,0 KB,31.18 s,1280x720@24
2023-11-30 13:54:51,532 Kbps,14 KB,30.18 s,1280x720@24
2023-11-30 13:54:52,531 Kbps,33 KB,29.16 s,1280x720@24
2023-11-30 13:54:53,531 Kbps,42 KB,28.15 s,1280x720@24
2023-11-30 13:54:54,528 Kbps,0 KB,27.14 s,1280x720@24
2023-11-30 13:54:56,531 Kbps,16 KB,25.63 s,1280x720@24
2023-11-30 13:54:57,535 Kbps,0 KB,24.61 s,1280x720@24
2023-11-30 13:54:58,569 Kbps,38 KB,23.60 s,1280x720@24
2023-11-30 13:54:59,569 Kbps,0 KB,22.59 s,1280x720@24
2023-11-30 13:55:00,552 Kbps,16 KB,21.58 s,1280x720@24
2023-11-30 13:55:01,542 Kbps,13 KB,20.05 s,1280x720@24
2023-11-30 13:55:02,544 Kbps,45 KB,19.03 s,1280x720@24
2023-11-30 13:55:03,518 Kbps,0 KB,18.03 s,1280x720@24
2023-11-30 13:55:04,524 Kbps,45 KB,17.00 s,1280x720@24
2023-11-30 13:55:06,527 Kbps,0 KB,16.00 s,1280x720@24
2023-11-30 13:55:07,534 Kbps,0 KB,14.98 s,1280x720@24
2023-11-30 13:55:08,516 Kbps,0 KB,26.04 s,1280x720@24
2023-11-30 13:55:09,515 Kbps,16 KB,25.02 s,1280x720@24
2023-11-30 13:55:10,516 Kbps,2 KB,24.01 s,1280x720@24
2023-11-30 13:55:11,509 Kbps,11 KB,25.99 s,1280x720@24
2023-11-30 13:55:12,504 Kbps,17 KB,24.72 s,1280x720@24
2023-11-30 13:55:13,506 Kbps,32 KB,23.71 s,1280x720@24
2023-11-30 13:55:14,510 Kbps,0 KB,22.69 s,1280x720@24
2023-11-30 13:55:16,512 Kbps,14 KB,21.68 s,1280x720@24
2023-11-30 13:55:17,512 Kbps,37 KB,20.66 s,1280x720@24
2023-11-30 13:55:18,512 Kbps,1 KB,19.13 s,1280x720@24
2023-11-30 13:55:19,516 Kbps,41 KB,18.11 s,1280x720@24
2023-11-30 13:55:20,516 Kbps,13 KB,17.10 s,1280x720@24
2023-11-30 13:55:21,512 Kbps,0 KB,16.08 s,1280x720@24
2023-11-30 13:55:22,511 Kbps,12 KB,15.08 s,1280x720@24
2023-11-30 13:55:23,505 Kbps,47 KB,14.06 s,1280x720@24
2023-11-30 13:55:24,506 Kbps,7 KB,12.56 s,1280x720@24
2023-11-30 13:55:26,500 Kbps,1 KB,11.54 s,1280x720@24
2023-11-30 13:55:27,501 Kbps,0 KB,10.53 s,1280x720@24
2023-11-30 13:55:28,502 Kbps,0 KB,9.51 s,1280x720@24
2023-11-30 13:55:29,504 Kbps,14 KB,8.51 s,1280x720@24
2023-11-30 13:55:30,442 Kbps,13 KB,13.69 s,1280x720@24
2023-11-30 13:55:31,431 Kbps,20 KB,15.95 s,1280x720@24
2023-11-30 13:55:32,430 Kbps,11 KB,14.94 s,1280x720@24
2023-11-30 13:55:33,429 Kbps,0 KB,15.24 s,1280x720@24
2023-11-30 13:55:34,437 Kbps,14 KB,14.23 s,1280x720@24
2023-11-30 13:55:36,439 Kbps,0 KB,12.70 s,1280x720@24
2023-11-30 13:55:37,429 Kbps,11 KB,11.69 s,1280x720@24
2023-11-30 13:55:38,432 Kbps,0 KB,10.68 s,1280x720@24
2023-11-30 13:55:39,432 Kbps,5 KB,12.03 s,1280x720@24
2023-11-30 13:55:40,427 Kbps,10 KB,11.02 s,1280x720@24
2023-11-30 13:55:41,422 Kbps,2 KB,14.13 s,1280x720@24
2023-11-30 13:55:42,417 Kbps,12 KB,13.12 s,1280x720@24
2023-11-30 13:55:43,415 Kbps,12 KB,12.10 s,1280x720@24
2023-11-30 13:55:44,410 Kbps,8 KB,11.09 s,1280x720@24
2023-11-30 13:55:46,408 Kbps,0 KB,10.05 s,1280x720@24
2023-11-30 13:55:47,409 Kbps,0 KB,8.53 s,1280x720@24
2023-11-30 13:55:48,412 Kbps,13 KB,7.53 s,1280x720@24
2023-11-30 13:55:49,412 Kbps,17 KB,6.51 s,1280x720@24
2023-11-30 13:55:50,414 Kbps,0 KB,5.50 s,1280x720@24
2023-11-30 13:55:51,440 Kbps,20 KB,6.85 s,1280x720@24
2023-11-30 13:55:52,440 Kbps,14 KB,8.81 s,1280x720@24
2023-11-30 13:55:53,355 Kbps,1 KB,7.81 s,1280x720@24
2023-11-30 13:55:54,356 Kbps,16 KB,6.79 s,1280x720@24
2023-11-30 13:55:56,354 Kbps,0 KB,5.78 s,1280x720@24
2023-11-30 13:55:57,354 Kbps,14 KB,4.78 s,1280x720@24
2023-11-30 13:55:58,356 Kbps,44 KB,3.26 s,1280x720@24
2023-11-30 13:55:59,357 Kbps,1 KB,5.12 s,1280x720@24
2023-11-30 13:56:00,359 Kbps,19 KB,4.11 s,1280x720@24
2023-11-30 13:56:01,355 Kbps,18 KB,3.10 s,1280x720@24
2023-11-30 13:56:02,356 Kbps,43 KB,2.09 s,1280x720@24
2023-11-30 13:56:03,413 Kbps,22 KB,2.86 s,1280x720@24
2023-11-30 13:56:04,413 Kbps,2 KB,3.03 s,1280x720@24
2023-11-30 13:56:06,344 Kbps,0 KB,2.45 s,1280x720@24
2023-11-30 13:56:07,336 Kbps,11 KB,1.45 s,1280x720@24
2023-11-30 13:56:08,335 Kbps,14 KB,0.47 s,1280x720@24
2023-11-30 13:56:09,335 Kbps,16 KB,0.00 s,1280x720@24
2023-11-30 13:56:10,335 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:56:11,336 Kbps,5 KB,0.00 s,1280x720@24
2023-11-30 13:56:12,338 Kbps,14 KB,0.00 s,1280x720@24
2023-11-30 13:56:13,338 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:56:14,337 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:56:16,339 Kbps,0 KB,0.08 s,1280x720@24
2023-11-30 13:56:17,346 Kbps,0 KB,0.08 s,1280x720@24
2023-11-30 13:56:18,386 Kbps,4 KB,0.08 s,1280x720@24
2023-11-30 13:56:19,367 Kbps,0 KB,0.08 s,1280x720@24
2023-11-30 13:56:20,368 Kbps,0 KB,0.32 s,1280x720@24
2023-11-30 13:56:21,368 Kbps,0 KB,0.08 s,1280x720@24
2023-11-30 13:56:22,427 Kbps,140 KB,0.68 s,1280x720@24
2023-11-30 13:56:23,433 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:56:24,433 Kbps,4 KB,0.00 s,1280x720@24
2023-11-30 13:56:25,433 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:56:27,433 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:56:28,433 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:56:29,433 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:56:30,460 Kbps,11 KB,0.00 s,1280x720@24
2023-11-30 13:56:31,460 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:56:32,463 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:56:33,465 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:56:34,464 Kbps,1 KB,0.00 s,1280x720@24
2023-11-30 13:56:35,462 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:56:37,462 Kbps,47 KB,0.00 s,1280x720@24
2023-11-30 13:56:38,461 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:56:39,461 Kbps,12 KB,0.00 s,1280x720@24
2023-11-30 13:56:40,461 Kbps,4 KB,0.00 s,1280x720@24
2023-11-30 13:56:41,450 Kbps,10 KB,0.00 s,1280x720@24
2023-11-30 13:56:42,432 Kbps,0 KB,0.24 s,1280x720@24
2023-11-30 13:56:43,441 Kbps,11 KB,0.56 s,1280x720@24
2023-11-30 13:56:44,441 Kbps,0 KB,0.72 s,1280x720@24
2023-11-30 13:56:45,446 Kbps,1 KB,0.75 s,1280x720@24
2023-11-30 13:56:47,446 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:56:48,446 Kbps,12 KB,0.00 s,1280x720@24
2023-11-30 13:56:49,452 Kbps,23 KB,0.00 s,1280x720@24
2023-11-30 13:56:50,448 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:56:51,457 Kbps,7 KB,0.03 s,1280x720@24
2023-11-30 13:56:52,457 Kbps,0 KB,0.03 s,1280x720@24
2023-11-30 13:56:53,459 Kbps,13 KB,0.07 s,1280x720@24
2023-11-30 13:56:54,453 Kbps,6 KB,0.25 s,1280x720@24
2023-11-30 13:56:55,453 Kbps,1 KB,0.00 s,1280x720@24
2023-11-30 13:56:56,453 Kbps,5 KB,0.00 s,1280x720@24
2023-11-30 13:56:58,453 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:56:59,453 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:57:00,458 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:01,459 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:02,477 Kbps,24 KB,0.09 s,1280x720@24
2023-11-30 13:57:03,477 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:04,477 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:05,477 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:06,469 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:08,453 Kbps,62 KB,0.09 s,1280x720@24
2023-11-30 13:57:09,452 Kbps,6 KB,0.09 s,1280x720@24
2023-11-30 13:57:10,452 Kbps,30 KB,0.09 s,1280x720@24
2023-11-30 13:57:11,452 Kbps,39 KB,0.09 s,1280x720@24
2023-11-30 13:57:12,453 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:13,454 Kbps,19 KB,0.09 s,1280x720@24
2023-11-30 13:57:14,454 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:15,442 Kbps,37 KB,0.09 s,1280x720@24
2023-11-30 13:57:16,456 Kbps,1 KB,0.09 s,1280x720@24
2023-11-30 13:57:18,456 Kbps,14 KB,0.09 s,1280x720@24
2023-11-30 13:57:19,456 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:20,456 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:21,456 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:22,471 Kbps,18 KB,0.09 s,1280x720@24
2023-11-30 13:57:23,472 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:24,480 Kbps,13 KB,0.09 s,1280x720@24
2023-11-30 13:57:25,480 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:26,460 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:28,460 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:29,460 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:30,460 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:31,460 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:32,460 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:33,460 Kbps,0 KB,0.09 s,1280x720@24
2023-11-30 13:57:34,460 Kbps,0 KB,0.31 s,1280x720@24
2023-11-30 13:57:35,460 Kbps,0 KB,0.31 s,1280x720@24
2023-11-30 13:57:36,431 Kbps,0 KB,0.31 s,1280x720@24
2023-11-30 13:57:38,431 Kbps,0 KB,0.83 s,1280x720@24
2023-11-30 13:57:39,431 Kbps,0 KB,0.83 s,1280x720@24
2023-11-30 13:57:40,393 Kbps,0 KB,1.13 s,1280x720@24
2023-11-30 13:57:41,393 Kbps,0 KB,0.12 s,1280x720@24
2023-11-30 13:57:42,393 Kbps,0 KB,0.10 s,1280x720@24
2023-11-30 13:57:43,103 Kbps,0 KB,0.46 s,1280x720@24
2023-11-30 13:57:44,103 Kbps,0 KB,0.46 s,1280x720@24
2023-11-30 13:57:45,100 Kbps,0 KB,0.46 s,1280x720@24
2023-11-30 13:57:46,100 Kbps,0 KB,0.46 s,1280x720@24
2023-11-30 13:57:47,100 Kbps,0 KB,0.46 s,1280x720@24
2023-11-30 13:57:49,100 Kbps,0 KB,0.46 s,1280x720@24
2023-11-30 13:57:50,100 Kbps,0 KB,0.46 s,1280x720@24
2023-11-30 13:57:51,100 Kbps,0 KB,0.46 s,1280x720@24
2023-11-30 13:57:52,100 Kbps,0 KB,0.46 s,1280x720@24
2023-11-30 13:57:53,100 Kbps,0 KB,0.46 s,1280x720@24
2023-11-30 13:57:54,100 Kbps,0 KB,0.46 s,1280x720@24
2023-11-30 13:57:55,100 Kbps,0 KB,0.46 s,1280x720@24
2023-11-30 13:57:56,100 Kbps,0 KB,0.46 s,1280x720@24
2023-11-30 13:57:57,100 Kbps,0 KB,0.46 s,1280x720@24
2023-11-30 13:57:59,100 Kbps,0 KB,0.46 s,1280x720@24
2023-11-30 13:58:00,100 Kbps,0 KB,1.42 s,1280x720@24
2023-11-30 13:58:01,100 Kbps,0 KB,1.42 s,1280x720@24
2023-11-30 13:58:02,100 Kbps,0 KB,1.42 s,1280x720@24
2023-11-30 13:58:03,100 Kbps,0 KB,1.42 s,1280x720@24
2023-11-30 13:58:04,100 Kbps,0 KB,1.42 s,1280x720@24
2023-11-30 13:58:05,100 Kbps,0 KB,2.36 s,1280x720@24
2023-11-30 13:58:06,100 Kbps,0 KB,2.36 s,1280x720@24
2023-11-30 13:58:08,100 Kbps,0 KB,2.36 s,1280x720@24
2023-11-30 13:58:09,100 Kbps,0 KB,2.36 s,1280x720@24
2023-11-30 13:58:10,100 Kbps,0 KB,2.36 s,1280x720@24
2023-11-30 13:58:11,100 Kbps,0 KB,2.36 s,1280x720@24
2023-11-30 13:58:12,100 Kbps,0 KB,9.22 s,1280x720@24
2023-11-30 13:58:13,100 Kbps,0 KB,8.20 s,1280x720@24
2023-11-30 13:58:14,119 Kbps,10 KB,7.20 s,1280x720@24
2023-11-30 13:58:15,119 Kbps,5 KB,6.18 s,1280x720@24
2023-11-30 13:58:16,119 Kbps,0 KB,5.17 s,1280x720@24
2023-11-30 13:58:18,119 Kbps,0 KB,4.16 s,1280x720@24
2023-11-30 13:58:19,119 Kbps,0 KB,2.64 s,1280x720@24
2023-11-30 13:58:20,119 Kbps,0 KB,1.62 s,1280x720@24
2023-11-30 13:58:21,119 Kbps,8 KB,0.61 s,1280x720@24
2023-11-30 13:58:22,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:23,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:24,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:25,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:26,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:28,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:29,119 Kbps,4 KB,0.00 s,1280x720@24
2023-11-30 13:58:30,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:31,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:32,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:33,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:34,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:35,119 Kbps,33 KB,0.00 s,1280x720@24
2023-11-30 13:58:36,119 Kbps,1 KB,0.00 s,1280x720@24
2023-11-30 13:58:37,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:39,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:40,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:41,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:42,119 Kbps,24 KB,0.00 s,1280x720@24
2023-11-30 13:58:43,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:44,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:45,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:46,119 Kbps,2 KB,0.00 s,1280x720@24
2023-11-30 13:58:47,119 Kbps,5 KB,0.00 s,1280x720@24
2023-11-30 13:58:49,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:50,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:51,119 Kbps,0 KB,0.00 s,1280x720@24
2023-11-30 13:58:52,119 Kbps,0 KB,0.13 s,1280x720@24
